population,source_row,input_smiles,canonical_isomeric_smiles,canonical_formal_charge,docking_score,step,batch_idx,task,model,PR_best_variant
PR,12872,Oc1ccc(C2NCCC(NCCCc3c[nH]c4cc(O)ccc34)C2O)cc1,Oc1ccc(C2NCCC(NCCCc3c[nH]c4cc(O)ccc34)C2O)cc1,0,-8.41529,201,8,PR_run,SMILES-RNN,201_8-7
PR,12873,O=C(CNC1CCC(c2ccc(O)cc2)C1O)NCc1c[nH]c2ccccc12,O=C(CNC1CCC(c2ccc(O)cc2)C1O)NCc1c[nH]c2ccccc12,0,-9.20001,201,9,PR_run,SMILES-RNN,200_4-5
PR,12874,Oc1ccc(C2c3cc(O)ccc3CC(NCCc3c[nH]c4ccc(O)cc34)C2O)cc1,Oc1ccc(C2c3cc(O)ccc3CC(NCCc3c[nH]c4ccc(O)cc34)C2O)cc1,0,-9.19858,201,10,PR_run,SMILES-RNN,201_10-1
PR,12875,O=C(CNC1CCNC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)NCCC2,O=C(CNC1CCNC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)NCCC2,0,-9.30542,201,11,PR_run,SMILES-RNN,201_11-7
PR,12876,O=C(NCCCCN1CCCC(c2ccc(O)cc2)C1)N1CCCc2ccccc21,O=C(NCCCCN1CCCC(c2ccc(O)cc2)C1)N1CCCc2ccccc21,0,-7.55409,201,12,PR_run,SMILES-RNN,201_12-1
PR,12877,O=C(NCCCCN1CCC(c2ccc(O)cc2)CNC1)Nc1ccc2c(c1)OCCO2,O=C(NCCCCN1CCC(c2ccc(O)cc2)CNC1)Nc1ccc2c(c1)OCCO2,0,-8.06694,201,13,PR_run,SMILES-RNN,201_13-4
PR,12878,O=C(NCCCN1CCC(c2ccc(O)cc2)C1)Nc1coc2ccccc12,O=C(NCCCN1CCC(c2ccc(O)cc2)C1)Nc1coc2ccccc12,0,-8.39398,201,14,PR_run,SMILES-RNN,201_14-4
PR,12879,O=C(CNCC(=O)N1CCc2ccccc2C1)NCCCN1CCC(c2ccc(O)cc2)CN1,O=C(CNCC(=O)N1CCc2ccccc2C1)NCCCN1CCC(c2ccc(O)cc2)CN1,0,-7.5932,201,15,PR_run,SMILES-RNN,201_15-2
PR,12880,Oc1ccc(C2CCC(NCC(O)CNCc3c[nH]c4cc(O)ccc34)C2O)cc1,Oc1ccc(C2CCC(NCC(O)CNCc3c[nH]c4cc(O)ccc34)C2O)cc1,0,-10.0023,201,16,PR_run,SMILES-RNN,201_16-4
PR,12881,O=C(NCCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCCO2,O=C(NCCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCCO2,0,-9.41199,201,17,PR_run,SMILES-RNN,194_43-3
PR,12882,O=C(CNCC1C(F)CC(c2ccc(O)cc2)C1O)NNc1c[nH]c2cc(O)ccc12,O=C(CNCC1C(F)CC(c2ccc(O)cc2)C1O)NNc1c[nH]c2cc(O)ccc12,0,-9.17284,201,18,PR_run,SMILES-RNN,201_18-8
PR,12884,O=C(NCCNCCNC1CNCC(c2ccc(O)cc2)C1O)Nc1c[nH]c2ccccc12,O=C(NCCNCCNC1CNCC(c2ccc(O)cc2)C1O)Nc1c[nH]c2ccccc12,0,-8.18043,201,20,PR_run,SMILES-RNN,201_20-6
PR,12885,O=C(CNCCCCN1CCCC(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCO2,O=C(CNCCCCN1CCCC(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCO2,0,-7.67536,201,21,PR_run,SMILES-RNN,201_21-2
PR,12886,O=C(CNCCNC1CCCC(c2ccc(O)cc2)C1O)Nc1cc2cc(O)ccc2[nH]1,O=C(CNCCNC1CCCC(c2ccc(O)cc2)C1O)Nc1cc2cc(O)ccc2[nH]1,0,-10.1364,201,22,PR_run,SMILES-RNN,201_22-1
PR,12887,O=C(CNCCNC1CCC(c2cccc(O)c2)C1O)Nc1ccc2c(c1)OCO2,O=C(CNCCNC1CCC(c2cccc(O)c2)C1O)Nc1ccc2c(c1)OCO2,0,-10.1832,201,23,PR_run,SMILES-RNN,201_23-6
PR,12888,O=C(NCCCCN1CCCC(c2cccc(O)n2)C1)N1Cc2cc(O)ccc2C(O)C1,O=C(NCCCCN1CCCC(c2cccc(O)n2)C1)N1Cc2cc(O)ccc2C(O)C1,0,-10.0851,201,24,PR_run,SMILES-RNN,201_24-4
PR,12890,Oc1ccc(C2NCC(NCC=CCNCc3c[nH]c4ccccc34)C2O)cc1,Oc1ccc(C2NCC(NCC=CCNCc3c[nH]c4ccccc34)C2O)cc1,0,-9.30032,201,26,PR_run,SMILES-RNN,201_26-10
PR,12892,O=C(CNCC(=O)N1CCCc2ccccc2C1)NC1CCNC(c2ccc(O)cc2)C1O,O=C(CNCC(=O)N1CCCc2ccccc2C1)NC1CCNC(c2ccc(O)cc2)C1O,0,-9.03926,201,28,PR_run,SMILES-RNN,201_28-31
PR,12893,O=C(NCCCN1CCC(c2ccc(O)cc2)C1)Nc1cccc2ccccc12,O=C(NCCCN1CCC(c2ccc(O)cc2)C1)Nc1cccc2ccccc12,0,-8.47812,201,29,PR_run,SMILES-RNN,201_29-2
PR,12894,Oc1ccc2c(c1)C1C2CC(NCCCc2c[nH]c3cc(O)ccc23)C1O,Oc1ccc2c(c1)C1C2CC(NCCCc2c[nH]c3cc(O)ccc23)C1O,0,-8.42175,201,30,PR_run,SMILES-RNN,201_30-6
PR,12895,Oc1ccc(CNCCNCCc2cc(O)ccc2C2CCCC(NCCCc3c[nH]c4cc(O)ccc34)C2O)cc1,Oc1ccc(CNCCNCCc2cc(O)ccc2C2CCCC(NCCCc3c[nH]c4cc(O)ccc34)C2O)cc1,0,-9.20126,201,31,PR_run,SMILES-RNN,201_31-6
PR,12896,O=C(NCCCN1CCC(c2ccc(O)cc2)C1)Nc1coc2ccccc12,O=C(NCCCN1CCC(c2ccc(O)cc2)C1)Nc1coc2ccccc12,0,-8.39398,201,32,PR_run,SMILES-RNN,201_14-4
PR,12897,Oc1ccc(C2CCCC(NCC(O)CNCc3c[nH]c4ccccc34)C2O)cc1,Oc1ccc(C2CCCC(NCC(O)CNCc3c[nH]c4ccccc34)C2O)cc1,0,-7.94527,201,33,PR_run,SMILES-RNN,201_33-5
PR,12898,Oc1cccc(C2CCN(CCCCNC=Cc3c[nH]c4ccccc34)C2)c1,Oc1cccc(C2CCN(CCCCNC=Cc3c[nH]c4ccccc34)C2)c1,0,-9.42536,201,34,PR_run,SMILES-RNN,201_34-5
PR,12899,O=C(CNCCCN1CCCC(c2ccc(O)cc2)C1)Nc1ccc2[nH]ccc2c1,O=C(CNCCCN1CCCC(c2ccc(O)cc2)C1)Nc1ccc2[nH]ccc2c1,0,-9.79687,201,35,PR_run,SMILES-RNN,201_35-6
PR,12901,Oc1ccc(C2CCCC(NCC(COc3ccc4c(c3)OCCO4)Nc3ccc4c(c3)OCO4)C2O)cc1,Oc1ccc(C2CCCC(NCC(COc3ccc4c(c3)OCCO4)Nc3ccc4c(c3)OCO4)C2O)cc1,0,-8.80248,201,37,PR_run,SMILES-RNN,201_37-3
PR,12902,NCc1cc(C2CCC(NCCCCCc3cc(=O)[nH]c4cc(O)ccc34)C2O)ccn1,NCc1cc(C2CCC(NCCCCCc3cc(=O)[nH]c4cc(O)ccc34)C2O)ccn1,0,-7.48363,201,38,PR_run,SMILES-RNN,201_38-6
PR,12903,Oc1ccc(C2CCC(NCCNCCc3c[nH]c4ccccc34)C2O)cc1,Oc1ccc(C2CCC(NCCNCCc3c[nH]c4ccccc34)C2O)cc1,0,-9.9181,201,39,PR_run,SMILES-RNN,201_39-5
PR,12904,O=CNC1C(NCC=CC=Cc2ccc3c(c2)OCO3)C(O)C1c1ccc(O)cc1,O=CNC1C(NCC=CC=Cc2ccc3c(c2)OCO3)C(O)C1c1ccc(O)cc1,0,-9.56063,201,40,PR_run,SMILES-RNN,201_40-8
PR,12905,Oc1ccc(C2CCC(NCC=Cc3ccccc3O)C2O)cc1,Oc1ccc(C2CCC(NCC=Cc3ccccc3O)C2O)cc1,0,-8.58623,201,41,PR_run,SMILES-RNN,201_41-7
PR,12906,O=C(CNCCCCN1CCCCC(c2ccc(O)cc2)C1)N1CCc2ccc(O)cc2C1,O=C(CNCCCCN1CCCCC(c2ccc(O)cc2)C1)N1CCc2ccc(O)cc2C1,0,-8.00577,201,42,PR_run,SMILES-RNN,201_42-3
PR,12907,COc1ccc2c(c1)CCN(C(=O)CNCCCCN1CC(c3ccc(O)cc3)CCN1)C2,COc1ccc2c(c1)CCN(C(=O)CNCCCCN1CC(c3ccc(O)cc3)CCN1)C2,0,-7.86935,201,43,PR_run,SMILES-RNN,201_43-2
PR,12908,O=C(NCCCCN1CCC(c2ccc(O)cc2)C1)N1CCCc2ccccc21,O=C(NCCCCN1CCC(c2ccc(O)cc2)C1)N1CCCc2ccccc21,0,-7.69093,201,44,PR_run,SMILES-RNN,188_56-2
PR,12909,O=C(CNCCCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCO2,O=C(CNCCCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCO2,0,-7.94925,201,45,PR_run,SMILES-RNN,201_45-3
PR,12910,Oc1ccc(C2CCN(CCCNCCc3c[nH]c4ccc(O)cc34)C2)cc1,Oc1ccc(C2CCN(CCCNCCc3c[nH]c4ccc(O)cc34)C2)cc1,0,-9.38321,201,46,PR_run,SMILES-RNN,201_46-1
PR,12911,Oc1ccc(C2CCN(CCCCNCC3CCc4ccc(O)cc43)CC2O)cc1,Oc1ccc(C2CCN(CCCCNCC3CCc4ccc(O)cc43)CC2O)cc1,0,-9.24669,201,47,PR_run,SMILES-RNN,201_47-5
PR,12912,O=C(CNCC(O)CNC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCCO2,O=C(CNCC(O)CNC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCCO2,0,-7.32696,201,48,PR_run,SMILES-RNN,201_48-8
PR,12913,O=C(NCCCN1CCC(c2ccc(O)cc2)C1)N1Cc2ccc(O)cc2C1,O=C(NCCCN1CCC(c2ccc(O)cc2)C1)N1Cc2ccc(O)cc2C1,0,-9.54683,201,49,PR_run,SMILES-RNN,201_49-2
PR,12914,O=C(NCCc1ccc2ccccc2c1)Nc1ccc(C2CCCCC(NCCc3ccc4cc[nH]c4c3)C2O)cc1,O=C(NCCc1ccc2ccccc2c1)Nc1ccc(C2CCCCC(NCCc3ccc4cc[nH]c4c3)C2O)cc1,0,-8.70557,201,50,PR_run,SMILES-RNN,201_50-3
PR,12915,O=C(NCCCc1c[nH]c2ccccc12)NCCCN1CCC(c2cccc(O)c2)C1,O=C(NCCCc1c[nH]c2ccccc12)NCCCN1CCC(c2cccc(O)c2)C1,0,-8.24519,201,51,PR_run,SMILES-RNN,201_51-4
PR,12916,O=C(NCCNC1CNC(c2ccc(O)cc2)C1O)Nc1cccc2[nH]ccc12,O=C(NCCNC1CNC(c2ccc(O)cc2)C1O)Nc1cccc2[nH]ccc12,0,-9.50615,201,52,PR_run,SMILES-RNN,201_52-11
PR,12917,Oc1ccc(C2CCN(CCCNC=Nc3ccc4[nH]ccc4c3)C2)cc1,Oc1ccc(C2CCN(CCCNC=Nc3ccc4[nH]ccc4c3)C2)cc1,0,-8.05116,201,53,PR_run,SMILES-RNN,201_53-2
PR,12918,O=C(NCCCCN1CCC(c2ccc(O)cc2)C1)Nc1cc(=O)[nH]c2ccccc12,O=C(NCCCCN1CCC(c2ccc(O)cc2)C1)Nc1cc(=O)[nH]c2ccccc12,0,-8.52398,201,54,PR_run,SMILES-RNN,201_54-3
PR,12919,Oc1ccc(C2CCCN(CC3CCCNC3NCCc3c[nH]c4ccccc34)C2O)cc1,Oc1ccc(C2CCCN(CC3CCCNC3NCCc3c[nH]c4ccccc34)C2O)cc1,0,-7.40854,201,55,PR_run,SMILES-RNN,201_55-6
PR,12920,O=CCN1CC(c2cccc(O)c2)C(O)C1NCCNC(=O)Nc1c[nH]c2ccccc12,O=CCN1CC(c2cccc(O)c2)C(O)C1NCCNC(=O)Nc1c[nH]c2ccccc12,0,-9.9699,201,56,PR_run,SMILES-RNN,201_56-2
PR,12921,O=C(CNC1CCCc2c(O)ccc(O)c21)Nc1ccc2ccccc2c1,O=C(CNC1CCCc2c(O)ccc(O)c21)Nc1ccc2ccccc2c1,0,-7.73578,201,57,PR_run,SMILES-RNN,201_57-4
PR,12922,O=C(NCCCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCCO2,O=C(NCCCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCCO2,0,-9.12643,201,58,PR_run,SMILES-RNN,201_58-4
PR,12923,Oc1ccc(C2CCCC(NCC=CCNCCc3c[nH]c4c(O)cccc34)C2O)cc1,Oc1ccc(C2CCCC(NCC=CCNCCc3c[nH]c4c(O)cccc34)C2O)cc1,0,-9.39817,201,59,PR_run,SMILES-RNN,201_59-1
PR,12924,Oc1ccc(C2CNCC(NCC=CCNCc3c[nH]c4ccccc34)C2O)cc1,Oc1ccc(C2CNCC(NCC=CCNCc3c[nH]c4ccccc34)C2O)cc1,0,-10.5726,201,60,PR_run,SMILES-RNN,201_60-1
PR,12925,O=C(CNCCNC1CCCC(c2ccc(O)cc2)C1O)NCc1c[nH]c2cc(O)ccc12,O=C(CNCCNC1CCCC(c2ccc(O)cc2)C1O)NCc1c[nH]c2cc(O)ccc12,0,-8.38923,201,61,PR_run,SMILES-RNN,201_61-8
PR,12926,NS(=O)(=O)C1NCC(c2ccc(O)cc2)C1NCC(=O)NCc1ccc2c(c1)OCCO2,NS(=O)(=O)C1NCC(c2ccc(O)cc2)C1NCC(=O)NCc1ccc2c(c1)OCCO2,0,-7.6301,201,62,PR_run,SMILES-RNN,201_62-14
PR,12927,O=C(NCCCN1CCCC(c2ccc(O)cc2)C1)NCC1CCCN1,O=C(NCCCN1CCCC(c2ccc(O)cc2)C1)NCC1CCCN1,0,-7.83954,201,63,PR_run,SMILES-RNN,201_63-7
PR,12928,Oc1ccc(C2CCN(CCC(O)CNc3c[nH]c4ncccc34)C2)cc1,Oc1ccc(C2CCN(CCC(O)CNc3c[nH]c4ncccc34)C2)cc1,0,-8.62022,202,0,PR_run,SMILES-RNN,202_0-2
PR,12929,O=C(CNC(=O)NCCNC1CCC(c2cccc(O)c2)C1O)Nc1ccc2c(c1)OCO2,O=C(CNC(=O)NCCNC1CCC(c2cccc(O)c2)C1O)Nc1ccc2c(c1)OCO2,0,-7.93968,202,1,PR_run,SMILES-RNN,202_1-4
PR,12930,Oc1ccc(C2CCN(CCCNCCc3c[nH]c4ccccc34)NC2)cc1,Oc1ccc(C2CCN(CCCNCCc3c[nH]c4ccccc34)NC2)cc1,0,-8.54067,202,2,PR_run,SMILES-RNN,202_2-5
PR,12931,NC1CC(c2ccc(O)cc2)CN1CCCNC(=O)c1ccc2c(c1)OCCO2,NC1CC(c2ccc(O)cc2)CN1CCCNC(=O)c1ccc2c(c1)OCCO2,0,-8.64424,202,3,PR_run,SMILES-RNN,202_3-1
PR,12932,O=C(CNC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCCO2,O=C(CNC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCCO2,0,-9.65656,202,4,PR_run,SMILES-RNN,202_4-7
PR,12933,O=C(CNC1NC(Cc2ccc(O)cc2)C1O)NCc1ccc2c(c1)OCO2,O=C(CNC1NC(Cc2ccc(O)cc2)C1O)NCc1ccc2c(c1)OCO2,0,-8.94144,202,5,PR_run,SMILES-RNN,202_5-2
PR,12934,Oc1ccc(C2CCC(NCCc3c[nH]c4cc(O)ccc34)C2O)cc1,Oc1ccc(C2CCC(NCCc3c[nH]c4cc(O)ccc34)C2O)cc1,0,-8.74542,202,6,PR_run,SMILES-RNN,202_6-7
PR,12935,NCCC1C(c2ccc(O)cc2)CN1CCCCNC=NCc1ccc2c(c1)OCO2,NCCC1C(c2ccc(O)cc2)CN1CCCCNC=NCc1ccc2c(c1)OCO2,0,-8.69192,202,7,PR_run,SMILES-RNN,202_7-7
PR,12936,O=C(CNCCNC1CCCC(c2ccc(O)cc2)C1O)Nc1cccc2ncccc12,O=C(CNCCNC1CCCC(c2ccc(O)cc2)C1O)Nc1cccc2ncccc12,0,-9.80792,202,8,PR_run,SMILES-RNN,202_8-4
PR,12937,O=C(CNC(=O)NCCCN1CCCC(c2ccc(O)cc2)C1)Nc1ccc2cc[nH]c2c1,O=C(CNC(=O)NCCCN1CCCC(c2ccc(O)cc2)C1)Nc1ccc2cc[nH]c2c1,0,-7.79461,202,9,PR_run,SMILES-RNN,202_9-2
PR,12938,Oc1cccc(C2CCC(NCC=CCc3cccc4ccoc34)C2O)c1,Oc1cccc(C2CCC(NCC=CCc3cccc4ccoc34)C2O)c1,0,-8.49684,202,10,PR_run,SMILES-RNN,202_10-5
PR,12939,Oc1ccc2c(c1)C1CN(CCC(O)CNCCc3ccc4c(c3)CCO4)CC21,Oc1ccc2c(c1)C1CN(CCC(O)CNCCc3ccc4c(c3)CCO4)CC21,0,-8.86652,202,11,PR_run,SMILES-RNN,202_11-1
PR,12940,O=C(CNC1CNC2CC(O)CC2C(O)CCc2ccccc21)N1CCc2c(O)cccc2C1,O=C(CNC1CNC2CC(O)CC2C(O)CCc2ccccc21)N1CCc2c(O)cccc2C1,0,-7.47868,202,12,PR_run,SMILES-RNN,202_12-2
PR,12941,O=C(NCCCCN1CCCC(c2ccc(O)cc2)C1)N1CCc2ccccc21,O=C(NCCCCN1CCCC(c2ccc(O)cc2)C1)N1CCc2ccccc21,0,-8.4611,202,13,PR_run,SMILES-RNN,202_13-4
PR,12942,Oc1ccc(CNc2ccc(C3CCC(NCCNCc4c[nH]c5cc(O)ccc45)C3O)cc2)cc1,Oc1ccc(CNc2ccc(C3CCC(NCCNCc4c[nH]c5cc(O)ccc45)C3O)cc2)cc1,0,-9.24601,202,14,PR_run,SMILES-RNN,202_14-7
PR,12943,Oc1ccc(C2CCCC(NCC=CCNCc3c[nH]c4ccccc34)C2O)cc1,Oc1ccc(C2CCCC(NCC=CCNCc3c[nH]c4ccccc34)C2O)cc1,0,-9.85244,202,15,PR_run,SMILES-RNN,202_15-1
PR,12944,O=C(CNCCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCCO2,O=C(CNCCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCCO2,0,-9.85516,202,16,PR_run,SMILES-RNN,202_16-3
PR,12945,O=C(CNCCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2ccccc2c1,O=C(CNCCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2ccccc2c1,0,-9.81631,202,17,PR_run,SMILES-RNN,202_17-7
PR,12946,O=C(NCCCN1CCC(Nc2cccc(O)c2)C1)c1ccc2ccccc2c1,O=C(NCCCN1CCC(Nc2cccc(O)c2)C1)c1ccc2ccccc2c1,0,-9.79112,202,18,PR_run,SMILES-RNN,202_18-4
PR,12948,Oc1ccc(C2CCCC(NCCCNCCc3c[nH]c4cc(O)ccc34)C2)cc1,Oc1ccc(C2CCCC(NCCCNCCc3c[nH]c4cc(O)ccc34)C2)cc1,0,-8.40967,202,20,PR_run,SMILES-RNN,202_20-4
PR,12949,O=C(NCCNC1CCC(c2cccc(O)c2)C1O)Nc1c[nH]c2cc(O)ccc12,O=C(NCCNC1CCC(c2cccc(O)c2)C1O)Nc1c[nH]c2cc(O)ccc12,0,-9.45156,202,21,PR_run,SMILES-RNN,202_21-7
PR,12950,Oc1ccc2c(c1)CCC2CNCCCNC=CCn1c(CCc2c[nH]c3cc(O)ccc23)cc2ccccc21,Oc1ccc2c(c1)CCC2CNCCCNC=CCn1c(CCc2c[nH]c3cc(O)ccc23)cc2ccccc21,0,-7.8674,202,22,PR_run,SMILES-RNN,202_22-1
PR,12951,Oc1ccc(C2CCC(NCCNCCCc3c[nH]c4c(O)cccc34)C2O)cc1,Oc1ccc(C2CCC(NCCNCCCc3c[nH]c4c(O)cccc34)C2O)cc1,0,-9.21224,202,23,PR_run,SMILES-RNN,202_23-20
PR,12952,O=C(NCCNCC1C2CCCC2C(O)C1c1ccc(O)cc1)Nc1ccc2[nH]ncc2c1,O=C(NCCNCC1C2CCCC2C(O)C1c1ccc(O)cc1)Nc1ccc2[nH]ncc2c1,0,-8.2923,202,24,PR_run,SMILES-RNN,202_24-2
PR,12953,Oc1ccc2c(c1)CC(NCCCc1c[nH]c3ccc(O)cc13)C2O,Oc1ccc2c(c1)CC(NCCCc1c[nH]c3ccc(O)cc13)C2O,0,-8.02306,202,25,PR_run,SMILES-RNN,202_25-2
PR,12954,O=C(NCCNC1c2ccccc2CC1O)N1CCCc2ccccc21,O=C(NCCNC1c2ccccc2CC1O)N1CCCc2ccccc21,0,-6.46403,202,26,PR_run,SMILES-RNN,202_26-3
PR,12955,O=C(c1cccs1)N1CC(NCCc2ccc(O)cc2)C(O)C1NCC=CCc1cc2ccccc2[nH]1,O=C(c1cccs1)N1CC(NCCc2ccc(O)cc2)C(O)C1NCC=CCc1cc2ccccc2[nH]1,0,-8.82131,202,27,PR_run,SMILES-RNN,202_27-12
PR,12956,NC1c2ccc(O)cc2CN1C(=O)NCCNC1CCC(c2cccc(O)c2)C1O,NC1c2ccc(O)cc2CN1C(=O)NCCNC1CCC(c2cccc(O)c2)C1O,0,-10.237,202,28,PR_run,SMILES-RNN,202_28-3
PR,12957,O=C(CNCCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2cc[nH]c2c1,O=C(CNCCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2cc[nH]c2c1,0,-10.3064,202,29,PR_run,SMILES-RNN,202_29-3
PR,12958,O=C(CNC1CCCC(c2ccc(O)cc2)C1O)NCc1cccc2c1OCO2,O=C(CNC1CCCC(c2ccc(O)cc2)C1O)NCc1cccc2c1OCO2,0,-8.93808,202,30,PR_run,SMILES-RNN,202_30-8
PR,12960,CC1CC(c2ccc(O)cc2)CN1CCCCNCc1ccc2c(c1)OCO2,CC1CC(c2ccc(O)cc2)CN1CCCCNCc1ccc2c(c1)OCO2,0,-8.94074,202,32,PR_run,SMILES-RNN,202_32-4
PR,12961,NC1CC2=CC(=NC=C1C1=NCC1)NC(=O)N2Cc1ccc(O)cc1,NC1CC2=CC(=NC=C1C1=NCC1)NC(=O)N2Cc1ccc(O)cc1,0,-5.86592,202,33,PR_run,SMILES-RNN,202_33-2
PR,12962,CC1CCC(c2ccc(O)cc2)C(O)C1NCC(=O)NCc1c[nH]c2ccccc12,CC1CCC(c2ccc(O)cc2)C(O)C1NCC(=O)NCc1c[nH]c2ccccc12,0,-8.85021,202,34,PR_run,SMILES-RNN,202_34-8
PR,12963,Oc1ccc(C2CCN(CCNCCNCc3cccc4ccccc34)C2)cc1,Oc1ccc(C2CCN(CCNCCNCc3cccc4ccccc34)C2)cc1,0,-8.4556,202,35,PR_run,SMILES-RNN,202_35-5
PR,12964,O=C(CCN1CCC(c2ccc(O)cc2)C1)NCCc1ccc2c(c1)OCO2,O=C(CCN1CCC(c2ccc(O)cc2)C1)NCCc1ccc2c(c1)OCO2,0,-7.35957,202,36,PR_run,SMILES-RNN,202_36-4
PR,12965,O=C(NCCCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2ccc(=O)oc2c1,O=C(NCCCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2ccc(=O)oc2c1,0,-9.26817,202,37,PR_run,SMILES-RNN,202_37-3
PR,12966,O=C(NCCNC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2ccccc2c1,O=C(NCCNC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2ccccc2c1,0,-10.1041,202,38,PR_run,SMILES-RNN,198_17-6
PR,12967,Oc1ccc2cc(CC=CCNC3C(O)C3CCNCCc3cc4cccc(O)c4o3)[nH]c2c1,Oc1ccc2cc(CC=CCNC3C(O)C3CCNCCc3cc4cccc(O)c4o3)[nH]c2c1,0,-9.03322,202,39,PR_run,SMILES-RNN,202_39-7
PR,12968,O=C(NCCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2cc[nH]c2c1,O=C(NCCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2cc[nH]c2c1,0,-9.66887,202,40,PR_run,SMILES-RNN,202_40-1
PR,12969,N#Cc1c[nH]c2ccc(NC(=O)CNCC3CNC(c4ccc(O)cc4)CN3)cc12,N#Cc1c[nH]c2ccc(NC(=O)CNCC3CNC(c4ccc(O)cc4)CN3)cc12,0,-8.9461,202,41,PR_run,SMILES-RNN,202_41-4
PR,12970,O=C(CNC1CCCC(c2ccc(O)cc2)C1O)NCc1c[nH]c2ccccc12,O=C(CNC1CCCC(c2ccc(O)cc2)C1O)NCc1c[nH]c2ccccc12,0,-9.47694,202,42,PR_run,SMILES-RNN,202_42-7
PR,12971,O=C(CNC1CCC(c2ccc(O)cc2)C1O)NCc1cccc2cc[nH]c12,O=C(CNC1CCC(c2ccc(O)cc2)C1O)NCc1cccc2cc[nH]c12,0,-10.6557,202,43,PR_run,SMILES-RNN,202_43-7
PR,12972,NCC1C(O)C1CC(O)CNC(=O)Nc1ccc2ccccc2c1,NCC1C(O)C1CC(O)CNC(=O)Nc1ccc2ccccc2c1,0,-7.35948,202,44,PR_run,SMILES-RNN,202_44-1
PR,12973,CNCCc1[nH]c2ccc(O)cc2c1CCCCCNC(=O)CCc1ccc(O)cc1,CNCCc1[nH]c2ccc(O)cc2c1CCCCCNC(=O)CCc1ccc(O)cc1,0,-7.15497,202,45,PR_run,SMILES-RNN,202_45-1
PR,12974,Oc1ccc(C2NCC(NCCNCCc3c[nH]c4cc(O)ccc34)C2O)cc1,Oc1ccc(C2NCC(NCCNCCc3c[nH]c4cc(O)ccc34)C2O)cc1,0,-10.9572,202,46,PR_run,SMILES-RNN,202_46-7
PR,12975,Oc1ccc(C2CCC(NCCNCCc3cccc4ccccc34)C2O)cc1,Oc1ccc(C2CCC(NCCNCCc3cccc4ccccc34)C2O)cc1,0,-8.65396,202,47,PR_run,SMILES-RNN,202_47-1
PR,12976,O=C(NCCCCN1CCC(c2ccc(O)cc2)C1)N1CCc2cc(O)ccc2C1,O=C(NCCCCN1CCC(c2ccc(O)cc2)C1)N1CCc2cc(O)ccc2C1,0,-7.0915,202,48,PR_run,SMILES-RNN,202_48-1
PR,12977,O=C(CNCCNC1CNCCC(c2ccc(O)cc2)C1O)Nc1cccc2ccccc12,O=C(CNCCNC1CNCCC(c2ccc(O)cc2)C1O)Nc1cccc2ccccc12,0,-9.52939,202,49,PR_run,SMILES-RNN,202_49-8
PR,12978,Oc1ccc(C2CN(CCCCNCCCc3c[nH]c4ccccc34)C2)cc1,Oc1ccc(C2CN(CCCCNCCCc3c[nH]c4ccccc34)C2)cc1,0,-9.27993,202,50,PR_run,SMILES-RNN,202_50-2
PR,12979,Oc1cccc2c1CC(CNCCc1c[nH]c3ccccc13)C(NCCc1ccc3c(c1)OCCO3)C2,Oc1cccc2c1CC(CNCCc1c[nH]c3ccccc13)C(NCCc1ccc3c(c1)OCCO3)C2,0,-8.55113,202,51,PR_run,SMILES-RNN,202_51-1
PR,12980,O=C(CNC1CCC(c2ccc(O)cc2)C1O)NCc1cc2ccccc2[nH]c1=O,O=C(CNC1CCC(c2ccc(O)cc2)C1O)NCc1cc2ccccc2[nH]c1=O,0,-10.4309,202,52,PR_run,SMILES-RNN,202_52-3
