canonical_isomeric_smiles,canonical_formal_charge,PR_occurrence_count,PR_raw_smiles_count,PR_best_score,PR_median_score,PR_mean_score,PR_score_std,PR_worst_score,PR_score_range,PR_best_source_row,PR_best_raw_smiles,PR_first_step,PR_last_step,PR_best_step,PR_best_batch_idx,PR_best_variant_id
Oc1ccc(C2CNCC(NCCNCc3ccccc3)C2O)cc1,0,4,1,-8.5945,-8.5945,-8.5945,0.0,-8.5945,0.0,15093,Oc1ccc(C2CNCC(NCCNCc3ccccc3)C2O)cc1,235,240,235,53,235_53-1
Oc1ccc(C2CN(CCNC3CCC(c4ccc(O)cc4)C3O)CC2O)cc1,0,3,1,-8.59418,-8.59418,-8.59418,0.0,-8.59418,0.0,10947,Oc1ccc(C2CN(CCNC3CCC(c4ccc(O)cc4)C3O)CC2O)cc1,171,180,171,3,171_3-4
Oc1ccc(C2CCC(CNCc3cccc4ccccc34)C2O)cc1,0,4,1,-8.57717,-8.57717,-8.57717,0.0,-8.57717,0.0,13548,Oc1ccc(C2CCC(CNCc3cccc4ccccc34)C2O)cc1,211,219,211,44,211_44-2
O=C(CNC1CCC(c2ccc(O)cc2)C1O)N1CC(O)c2ccccc21,0,2,1,-8.57466,-8.57466,-8.57466,0.0,-8.57466,0.0,17564,O=C(CNC1CCC(c2ccc(O)cc2)C1O)N1CC(O)c2ccccc21,274,278,274,28,274_28-6
O=C(CNCCC1CCCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,0,4,1,-8.57261,-8.57261,-8.57261,0.0,-8.57261,0.0,14025,O=C(CNCCC1CCCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,219,221,219,9,219_9-2
NC(=O)c1ccc(CNC2NCCC(c3ccc(O)cc3)C2O)cc1,0,2,1,-8.57033,-8.57033,-8.57033,0.0,-8.57033,0.0,17912,NC(=O)c1ccc(CNC2NCCC(c3ccc(O)cc3)C2O)cc1,279,284,279,56,279_56-8
Oc1ccc(Cc2cc(O)ccc2CC2NCC(O)C2O)cc1,0,2,1,-8.56598,-8.56598,-8.56598,0.0,-8.56598,0.0,8075,Oc1ccc(Cc2cc(O)ccc2CC2NCC(O)C2O)cc1,126,134,126,11,126_11-4
O=C(NCCCCN1CCC(c2ccc(O)cc2)C1)N1CCCCC1,0,2,1,-8.56325,-8.56325,-8.56325,0.0,-8.56325,0.0,12401,O=C(NCCCCN1CCC(c2ccc(O)cc2)C1)N1CCCCC1,193,194,193,49,193_49-1
Oc1ccc(C2CNCC(NCc3ccc4ccccc4c3)C2O)cc1,0,3,1,-8.55997,-8.55997,-8.55997,0.0,-8.55997,0.0,14224,Oc1ccc(C2CNCC(NCc3ccc4ccccc4c3)C2O)cc1,222,259,222,16,222_16-1
Oc1ccc(C2CCCC(NCCNCc3ccccc3)C2O)cc1,0,2,1,-8.54175,-8.54175,-8.54175,0.0,-8.54175,0.0,15548,Oc1ccc(C2CCCC(NCCNCc3ccccc3)C2O)cc1,242,246,242,60,242_60-1
Oc1ccc(C2CNCC(CCCNCc3ccc4ccccc4c3)C2O)cc1,0,4,1,-8.53844,-8.53844,-8.53844,0.0,-8.53844,0.0,14187,Oc1ccc(C2CNCC(CCCNCc3ccc4ccccc4c3)C2O)cc1,221,253,221,43,221_43-7
Oc1ccc(C2CNCC(CCNCc3c[nH]c4cc(O)ccc34)C2O)cc1,0,2,1,-8.53401,-8.53401,-8.53401,0.0,-8.53401,0.0,13547,Oc1ccc(C2CNCC(CCNCc3c[nH]c4cc(O)ccc34)C2O)cc1,211,215,211,43,211_43-2
NCC(CNC(=O)c1ccc(O)cc1)NCC1CC(c2ccc(O)cc2)CN1,0,2,1,-8.5339,-8.5339,-8.5339,0.0,-8.5339,0.0,8666,NCC(CNC(=O)c1ccc(O)cc1)NCC1CC(c2ccc(O)cc2)CN1,135,138,135,26,135_26-2
Oc1ccc(CN2CCN3CC(c4cccc(O)c4)C3C2)cc1,0,2,1,-8.5309,-8.5309,-8.5309,0.0,-8.5309,0.0,8001,Oc1ccc(CN2CCN3CC(c4cccc(O)c4)C3C2)cc1,125,139,125,1,125_1-7
O=C(NCCCCN1CCC(c2ccc(O)cc2)C1)Nc1cc(=O)[nH]c2ccccc12,0,2,1,-8.52398,-8.52398,-8.52398,0.0,-8.52398,0.0,12918,O=C(NCCCCN1CCC(c2ccc(O)cc2)C1)Nc1cc(=O)[nH]c2ccccc12,201,205,201,54,201_54-3
O=C(CNC1CCC(c2ccc(O)cc2)C1O)c1ccc2c(c1)OCO2,0,2,1,-8.52311,-8.52311,-8.52311,0.0,-8.52311,0.0,11722,O=C(CNC1CCC(c2ccc(O)cc2)C1O)c1ccc2c(c1)OCO2,183,184,183,10,183_10-4
O=C(CNC1CC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)C(O)CCC2,0,2,1,-8.51382,-8.51382,-8.51382,0.0,-8.51382,0.0,14101,O=C(CNC1CC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)C(O)CCC2,220,237,220,21,220_21-13
O=C(CNC1CCC(c2ccc(O)cc2)C1O)c1ccc2c(c1)OCCO2,0,2,1,-8.51249,-8.51249,-8.51249,0.0,-8.51249,0.0,11831,O=C(CNC1CCC(c2ccc(O)cc2)C1O)c1ccc2c(c1)OCCO2,184,190,184,55,184_55-5
Oc1ccc(CNCC2CNCC2c2ccc(O)cc2)cc1,0,4,1,-8.50816,-8.50816,-8.50816,0.0,-8.50816,0.0,7028,Oc1ccc(CNCC2CNCC2c2ccc(O)cc2)cc1,109,149,109,52,109_52-1
Oc1ccc(C2CNCC(NCCNc3ccc4ccccc4c3)C2O)cc1,0,2,1,-8.50639,-8.50639,-8.50639,0.0,-8.50639,0.0,14008,Oc1ccc(C2CNCC(NCCNc3ccc4ccccc4c3)C2O)cc1,218,224,218,56,218_56-9
O=C(CNCC1CC(c2ccc(O)cc2)CN1)N1CC(c2ccc(O)cc2)CN1,0,2,1,-8.50448,-8.50448,-8.50448,0.0,-8.50448,0.0,8991,O=C(CNCC1CC(c2ccc(O)cc2)CN1)N1CC(c2ccc(O)cc2)CN1,140,141,140,31,140_31-8
O=C(CNCCC1CCC(c2ccc(O)cc2)CC1)c1ccc2c(c1)OCO2,0,2,1,-8.50435,-8.50435,-8.50435,0.0,-8.50435,0.0,10290,O=C(CNCCC1CCC(c2ccc(O)cc2)CC1)c1ccc2c(c1)OCO2,160,161,160,50,160_50-2
O=C(CCNC(=O)c1ccc2c(c1)OCCO2)NC1CCC(c2ccc(O)cc2)C1O,0,2,1,-8.50342,-8.50342,-8.50342,0.0,-8.50342,0.0,12034,O=C(CCNC(=O)c1ccc2c(c1)OCCO2)NC1CCC(c2ccc(O)cc2)C1O,188,195,188,2,188_2-5
Oc1ccc(C2CCCC(NCc3ccc4c(c3)OCCO4)C2O)cc1,0,2,1,-8.50309,-8.50309,-8.50309,0.0,-8.50309,0.0,11923,Oc1ccc(C2CCCC(NCc3ccc4c(c3)OCCO4)C2O)cc1,186,195,186,19,186_19-7
O=C(NCCCN1CCC(c2ccc(O)cc2)C1)Nc1cccc2ccccc12,0,3,1,-8.47812,-8.47812,-8.47812,0.0,-8.47812,0.0,12893,O=C(NCCCN1CCC(c2ccc(O)cc2)C1)Nc1cccc2ccccc12,201,208,201,29,201_29-2
Oc1ccc(C2NCC(CNCc3ccc4ccccc4c3)C2O)cc1,0,2,1,-8.47701,-8.47701,-8.47701,0.0,-8.47701,0.0,14148,Oc1ccc(C2NCC(CNCc3ccc4ccccc4c3)C2O)cc1,221,222,221,4,221_4-13
Oc1ccc(C2CCN(CC3CC3c3ccc(O)cc3)CC2)cc1,0,3,1,-8.47569,-8.47569,-8.47569,0.0,-8.47569,0.0,9566,Oc1ccc(C2CCN(CC3CC3c3ccc(O)cc3)CC2)cc1,149,157,149,30,149_30-5
Oc1ccc(C2CNCC(CNCCNc3ccc4c(c3)OCCO4)C2O)cc1,0,2,1,-8.47328,-8.47328,-8.47328,0.0,-8.47328,0.0,14687,Oc1ccc(C2CNCC(CNCCNc3ccc4c(c3)OCCO4)C2O)cc1,229,232,229,31,229_31-6
Oc1ccc(CNCCC2CNCC(c3ccc(O)cc3)C2O)cc1,0,2,1,-8.47031,-8.47031,-8.47031,0.0,-8.47031,0.0,14589,Oc1ccc(CNCCC2CNCC(c3ccc(O)cc3)C2O)cc1,227,242,227,61,227_61-8
O=C(CNC1Cc2cc(O)ccc2C1O)NCc1ccc2c(c1)OCO2,0,3,1,-8.46589,-8.46589,-8.46589,0.0,-8.46589,0.0,11615,O=C(CNC1Cc2cc(O)ccc2C1O)NCc1ccc2c(c1)OCO2,181,293,181,31,181_31-3
Oc1ccc(C2CC(NCCc3ccc4c(c3)OCCO4)C2O)cc1,0,2,1,-8.46318,-8.46318,-8.46318,0.0,-8.46318,0.0,10909,Oc1ccc(C2CC(NCCc3ccc4c(c3)OCCO4)C2O)cc1,170,183,170,29,170_29-6
Oc1ccc(C2CCC(NCC(O)c3ccc4c(c3)OCCO4)C2O)cc1,0,5,1,-8.45823,-8.45823,-8.45823,0.0,-8.45823,0.0,11839,Oc1ccc(C2CCC(NCC(O)c3ccc4c(c3)OCCO4)C2O)cc1,184,192,184,63,184_63-2
NC(=O)c1ccc(CNCCCC2CNCC(c3ccc(O)cc3)C2O)cc1,0,5,1,-8.45635,-8.45635,-8.45635,0.0,-8.45635,0.0,15773,NC(=O)c1ccc(CNCCCC2CNCC(c3ccc(O)cc3)C2O)cc1,246,256,246,29,246_29-8
OC1C(CCCNCc2ccc3ncccc3c2)NCCC1c1ccccc1,0,3,1,-8.45005,-8.45005,-8.45005,0.0,-8.45005,0.0,15948,OC1C(CCCNCc2ccc3ncccc3c2)NCCC1c1ccccc1,249,250,249,12,249_12-8
O=C(CNC1CCC(c2ccc(O)cc2)C1O)NCc1c[nH]c2cccnc12,0,2,1,-8.44479,-8.44479,-8.44479,0.0,-8.44479,0.0,12850,O=C(CNC1CCC(c2ccc(O)cc2)C1O)NCc1c[nH]c2cccnc12,200,203,200,50,200_50-8
Oc1ccc(C2CCC(CNCCc3ccc4c(c3)OCO4)CC2O)cc1,0,3,1,-8.4447,-8.4447,-8.4447,0.0,-8.4447,0.0,9787,Oc1ccc(C2CCC(CNCCc3ccc4c(c3)OCO4)CC2O)cc1,152,161,152,59,152_59-3
O=C(CNC1CC(c2ccc(O)cc2)C1O)Nc1ccc2ccoc2c1,0,2,1,-8.44465,-8.44465,-8.44465,0.0,-8.44465,0.0,17254,O=C(CNC1CC(c2ccc(O)cc2)C1O)Nc1ccc2ccoc2c1,269,288,269,38,269_38-5
Oc1ccc(CNCCNC2CCNC(c3ccc(O)cc3)C2O)cc1,0,3,1,-8.44272,-8.44272,-8.44272,0.0,-8.44272,0.0,15099,Oc1ccc(CNCCNC2CCNC(c3ccc(O)cc3)C2O)cc1,235,241,235,59,235_59-5
Oc1ccc(C2CCCC(NCCNCCc3c[nH]c4ccccc34)C2O)cc1,0,3,1,-8.44073,-8.44073,-8.44073,0.0,-8.44073,0.0,13060,Oc1ccc(C2CCCC(NCCNCCc3c[nH]c4ccccc34)C2O)cc1,204,207,204,4,204_4-5
NC(=O)c1ccc(C2CC(NCC(=O)Nc3ccc4ccoc4c3)C2O)cc1,0,2,1,-8.43989,-8.43989,-8.43989,0.0,-8.43989,0.0,17416,NC(=O)c1ccc(C2CC(NCC(=O)Nc3ccc4ccoc4c3)C2O)cc1,272,273,272,8,272_8-9
Oc1ccc(C2CNC2c2ccc(O)cc2)cc1,0,2,1,-8.43911,-8.43911,-8.43911,0.0,-8.43911,0.0,5999,Oc1ccc(C2CNC2c2ccc(O)cc2)cc1,93,135,93,47,93_47-1
Oc1ccc(C2CCNC(CCc3ccc4ccccc4c3)C2O)cc1,0,2,1,-8.43575,-8.43575,-8.43575,0.0,-8.43575,0.0,14260,Oc1ccc(C2CCNC(CCc3ccc4ccccc4c3)C2O)cc1,222,256,222,52,222_52-1
O=C(CCc1ccc2c(c1)OCCO2)NC1CCC(c2ccc(O)cc2)C1O,0,2,1,-8.43295,-8.43295,-8.43295,0.0,-8.43295,0.0,12051,O=C(CCc1ccc2c(c1)OCCO2)NC1CCC(c2ccc(O)cc2)C1O,188,189,188,19,188_19-4
Oc1ccc(CNCCNCC2CC(c3ccc(O)cc3)C(O)C2O)cc1,0,2,1,-8.43229,-8.43229,-8.43229,0.0,-8.43229,0.0,8467,Oc1ccc(CNCCNCC2CC(c3ccc(O)cc3)C(O)C2O)cc1,132,145,132,19,132_19-4
Oc1ccc(Cc2cc(O)ccc2CC2CCNC2)cc1,0,2,1,-8.42611,-8.42611,-8.42611,0.0,-8.42611,0.0,7057,Oc1ccc(Cc2cc(O)ccc2CC2CCNC2)cc1,110,151,110,17,110_17-2
O=C(CCCNC1NCCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,0,2,1,-8.42524,-8.42524,-8.42524,0.0,-8.42524,0.0,18909,O=C(CCCNC1NCCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,295,297,295,29,295_29-3
O=C(CNCC1CNCC(c2ccc(O)cc2)C1O)Nc1ccc(O)cc1,0,5,1,-8.41833,-8.41833,-8.41833,0.0,-8.41833,0.0,14767,O=C(CNCC1CNCC(c2ccc(O)cc2)C1O)Nc1ccc(O)cc1,230,237,230,47,230_47-6
Oc1ccc(C2CNCC(CCCNCc3cccc4ccccc34)C2O)cc1,0,2,1,-8.41493,-8.41493,-8.41493,0.0,-8.41493,0.0,13701,Oc1ccc(C2CNCC(CCCNCc3cccc4ccccc34)C2O)cc1,214,225,214,5,214_5-1
Oc1ccc(C2CCNC(CCCCc3ccc4ccccc4c3)C2O)cc1,0,2,1,-8.41354,-8.41354,-8.41354,0.0,-8.41354,0.0,16810,Oc1ccc(C2CCNC(CCCCc3ccc4ccccc4c3)C2O)cc1,262,264,262,42,262_42-5
Oc1ccc(C2CCC(CCNCc3cccc4ccccc34)C2O)cc1,0,7,1,-8.39665,-8.39665,-8.39665,0.0,-8.39665,0.0,13807,Oc1ccc(C2CCC(CCNCc3cccc4ccccc34)C2O)cc1,215,221,215,47,215_47-3
O=C(NCCCN1CCC(c2ccc(O)cc2)C1)Nc1coc2ccccc12,0,2,1,-8.39398,-8.39398,-8.39398,0.0,-8.39398,0.0,12878,O=C(NCCCN1CCC(c2ccc(O)cc2)C1)Nc1coc2ccccc12,201,201,201,14,201_14-4
Oc1ccc(C2CC(CNCCc3ccc4c(c3)OCO4)C2O)cc1,0,4,1,-8.3932,-8.3932,-8.3932,0.0,-8.3932,0.0,10727,Oc1ccc(C2CC(CNCCc3ccc4c(c3)OCO4)C2O)cc1,167,170,167,39,167_39-5
Oc1ccc(CC2CC3C(CN2)C3c2ccc(O)cc2)cc1,0,2,1,-8.39137,-8.39137,-8.39137,0.0,-8.39137,0.0,9406,Oc1ccc(CC2CC3C(CN2)C3c2ccc(O)cc2)cc1,146,153,146,62,146_62-3
O=C1C(NCCCc2ccc3c(c2)OCO3)C(O)C1c1ccc(O)cc1,0,3,1,-8.38437,-8.38437,-8.38437,0.0,-8.38437,0.0,11703,O=C1C(NCCCc2ccc3c(c2)OCO3)C(O)C1c1ccc(O)cc1,182,287,182,55,182_55-7
Oc1ccc(C2CCC(NCC=Cc3ccccc3)C2O)cc1,0,3,1,-8.37916,-8.37916,-8.37916,0.0,-8.37916,0.0,17802,Oc1ccc(C2CCC(NCC=Cc3ccccc3)C2O)cc1,278,282,278,10,278_10-5
Oc1ccc(C2CCC(NCCNCc3ccccc3)C2O)cc1,0,2,1,-8.37755,-8.37755,-8.37755,0.0,-8.37755,0.0,17927,Oc1ccc(C2CCC(NCCNCc3ccccc3)C2O)cc1,280,281,280,7,280_7-3
O=C(CNCC1CCCC(c2ccc(O)cc2)CN1)Nc1ccc2ncccc2c1,0,2,1,-8.37477,-8.37477,-8.37477,0.0,-8.37477,0.0,14770,O=C(CNCC1CCCC(c2ccc(O)cc2)CN1)Nc1ccc2ncccc2c1,230,264,230,50,230_50-1
Oc1ccc(C2CN3CC(CNCc4cccc(O)c4)CC3C2O)cc1,0,2,1,-8.35099,-8.35099,-8.35099,0.0,-8.35099,0.0,8566,Oc1ccc(C2CN3CC(CNCc4cccc(O)c4)CC3C2O)cc1,133,147,133,54,133_54-8
Oc1ccc(C2CC(NCC=Cc3ccc4ccccc4c3)C2O)cc1,0,3,1,-8.35008,-8.35008,-8.35008,0.0,-8.35008,0.0,11945,Oc1ccc(C2CC(NCC=Cc3ccc4ccccc4c3)C2O)cc1,186,199,186,41,186_41-4
Oc1ccc(CCCNC2NCCC(c3ccc(O)cc3)C2O)cc1,0,2,1,-8.34566,-8.34566,-8.34566,0.0,-8.34566,0.0,15433,Oc1ccc(CCCNC2NCCC(c3ccc(O)cc3)C2O)cc1,241,253,241,9,241_9-3
Oc1ccc(CC2CC(O)C(c3ccc(O)cc3)C(c3ccc(O)cc3)N2)cc1,0,2,1,-8.34368,-8.34368,-8.34368,0.0,-8.34368,0.0,7590,Oc1ccc(CC2CC(O)C(c3ccc(O)cc3)C(c3ccc(O)cc3)N2)cc1,118,119,118,38,118_38-4
N#CC1CCCN1C(=O)CNCC1CC(c2ccc(O)cc2)CCN1,0,2,1,-8.34257,-8.34257,-8.34257,0.0,-8.34257,0.0,9397,N#CC1CCCN1C(=O)CNCC1CC(c2ccc(O)cc2)CCN1,146,152,146,53,146_53-7
Oc1ccc2c(c1)C1CC(CCNCCc3ccc4c(c3)OCO4)NC21,0,2,1,-8.34196,-8.34196,-8.34196,0.0,-8.34196,0.0,10549,Oc1ccc2c(c1)C1CC(CCNCCc3ccc4c(c3)OCO4)NC21,164,169,164,53,164_53-4
O=C(NCCCCN1CCCC(c2ccc(O)cc2)C1)c1ccc2ccccc2c1,0,3,1,-8.33881,-8.33881,-8.33881,0.0,-8.33881,0.0,12244,O=C(NCCCCN1CCCC(c2ccc(O)cc2)C1)c1ccc2ccccc2c1,191,197,191,20,191_20-2
Oc1ccc(C2CCC(CNCCCc3ccc4c(c3)OCO4)NC2)cc1,0,2,1,-8.33681,-8.33681,-8.33681,0.0,-8.33681,0.0,10573,Oc1ccc(C2CCC(CNCCCc3ccc4c(c3)OCO4)NC2)cc1,165,166,165,13,165_13-3
O=C(CNC1Cc2cccc(O)c2CC1O)Nc1ccc2ncccc2c1,0,2,1,-8.33577,-8.33577,-8.33577,0.0,-8.33577,0.0,14063,O=C(CNC1Cc2cccc(O)c2CC1O)Nc1ccc2ncccc2c1,219,273,219,47,219_47-4
O=C(NCC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,0,4,1,-8.33503,-8.33503,-8.33503,0.0,-8.33503,0.0,13890,O=C(NCC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,217,223,217,2,217_2-3
NC(=O)c1ccn(CC2CC(O)CN2CCc2ccc(O)cc2)c1,0,2,1,-8.33354,-8.33354,-8.33354,0.0,-8.33354,0.0,6514,NC(=O)c1ccn(CC2CC(O)CN2CCc2ccc(O)cc2)c1,101,111,101,50,101_50-5
Oc1ccc(CN2CC(c3ccc(O)cc3)C(O)C2NCc2ccc3c(c2)OCO3)cc1,0,2,1,-8.33196,-8.33196,-8.33196,0.0,-8.33196,0.0,11690,Oc1ccc(CN2CC(c3ccc(O)cc3)C(O)C2NCc2ccc3c(c2)OCO3)cc1,182,185,182,42,182_42-4
Oc1ccc(CC2NC(c3ccc(O)cc3)C2CCN2CCC(O)C2)cc1,0,2,1,-8.33109,-8.33109,-8.33109,0.0,-8.33109,0.0,7672,Oc1ccc(CC2NC(c3ccc(O)cc3)C2CCN2CCC(O)C2)cc1,119,131,119,56,119_56-1
O=C(CNCC1CCC(c2ccc(O)cc2)CCN1)c1ccc(O)cc1,0,3,1,-8.32922,-8.32922,-8.32922,0.0,-8.32922,0.0,9430,O=C(CNCC1CCC(c2ccc(O)cc2)CCN1)c1ccc(O)cc1,147,152,147,22,147_22-3
O=C(CCCN1CCC(c2ccc(O)cc2)C1)NCc1ccc2c(c1)OCO2,0,2,1,-8.32846,-8.32846,-8.32846,0.0,-8.32846,0.0,11910,O=C(CCCN1CCC(c2ccc(O)cc2)C1)NCc1ccc2c(c1)OCO2,186,189,186,6,186_6-2
Oc1ccc(C2CCCC(CNCCc3cccc4ccccc34)C2O)cc1,0,2,1,-8.32654,-8.32654,-8.32654,0.0,-8.32654,0.0,13974,Oc1ccc(C2CCCC(CNCCc3cccc4ccccc34)C2O)cc1,218,220,218,22,218_22-7
Oc1ccc(C2NC(CCNCc3ccc4c(c3)OCO4)C2O)cc1,0,2,1,-8.32352,-8.32352,-8.32352,0.0,-8.32352,0.0,14121,Oc1ccc(C2NC(CCNCc3ccc4c(c3)OCO4)C2O)cc1,220,221,220,41,220_41-4
Oc1ccc(C2CNC3CC(O)c4ccccc4CN32)cc1,0,2,1,-8.31175,-8.31175,-8.31175,0.0,-8.31175,0.0,3565,Oc1ccc(C2CNC3CC(O)c4ccccc4CN32)cc1,55,56,55,45,55_45-4
Oc1ccc(CC2CNC(c3ccc(O)cc3)N2)cc1,0,3,1,-8.31082,-8.31082,-8.31082,0.0,-8.31082,0.0,7008,Oc1ccc(CC2CNC(c3ccc(O)cc3)N2)cc1,109,115,109,32,109_32-3
O=C(CNCCC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2ccccc2c1,0,3,1,-8.3076,-8.3076,-8.3076,0.0,-8.3076,0.0,13592,O=C(CNCCC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2ccccc2c1,212,220,212,24,212_24-6
Oc1ccc(C2CC(NCCCc3ccc4c(c3)OCO4)C2O)cc1,0,2,1,-8.30538,-8.30538,-8.30538,0.0,-8.30538,0.0,11530,Oc1ccc(C2CC(NCCCc3ccc4c(c3)OCO4)C2O)cc1,180,187,180,10,180_10-1
Oc1ccc2c(c1)C1C2CC(NCCc2ccc3c(c2)OCCO3)C1O,0,2,1,-8.30057,-8.30057,-8.30057,0.0,-8.30057,0.0,11482,Oc1ccc2c(c1)C1C2CC(NCCc2ccc3c(c2)OCCO3)C1O,179,184,179,26,179_26-1
Oc1ccc(CNCC2NCC(c3ccc(O)cc3)CN2)cc1,0,2,1,-8.29344,-8.29344,-8.29344,0.0,-8.29344,0.0,7144,Oc1ccc(CNCC2NCC(c3ccc(O)cc3)CN2)cc1,111,234,111,40,111_40-1
O=C(CNCCC1CCCC(c2ccc(O)cc2)C1O)Nc1ccc2ccccc2c1,0,2,1,-8.29003,-8.29003,-8.29003,0.0,-8.29003,0.0,13750,O=C(CNCCC1CCCC(c2ccc(O)cc2)C1O)Nc1ccc2ccccc2c1,214,220,214,54,214_54-1
Oc1ccc(C2CC(CCCNCCc3ccc4ncccc4c3)C2O)cc1,0,2,1,-8.28739,-8.28739,-8.28739,0.0,-8.28739,0.0,10739,Oc1ccc(C2CC(CCCNCCc3ccc4ncccc4c3)C2O)cc1,167,247,167,51,167_51-8
Oc1ccc(C2CCC(CCNCc3ccc4c(c3)OCO4)C2O)cc1,0,4,1,-8.28556,-8.28556,-8.28556,0.0,-8.28556,0.0,13861,Oc1ccc(C2CCC(CCNCc3ccc4c(c3)OCO4)C2O)cc1,216,222,216,37,216_37-2
Oc1ccc(CCNCCC2NC(c3ccc(O)cc3)C2O)cc1,0,3,1,-8.28423,-8.28423,-8.28423,0.0,-8.28423,0.0,14373,Oc1ccc(CCNCCC2NC(c3ccc(O)cc3)C2O)cc1,224,242,224,37,224_37-8
Oc1ccc(C2CCC(CNCCc3ccc4ccccc4c3)C2O)cc1,0,3,1,-8.27453,-8.27453,-8.27453,0.0,-8.27453,0.0,10515,Oc1ccc(C2CCC(CNCCc3ccc4ccccc4c3)C2O)cc1,164,222,164,19,164_19-2
O=C(NCCCN1CCC(c2ccc(O)cc2)C1)Nc1c[nH]c2ccccc12,0,2,1,-8.27152,-8.27152,-8.27152,0.0,-8.27152,0.0,13107,O=C(NCCCN1CCC(c2ccc(O)cc2)C1)Nc1c[nH]c2ccccc12,204,206,204,51,204_51-4
O=C(CNCc1ccc2c(c1)OCO2)NC1CCC(c2ccc(O)cc2)C1O,0,2,1,-8.26925,-8.26925,-8.26925,0.0,-8.26925,0.0,12029,O=C(CNCc1ccc2c(c1)OCO2)NC1CCC(c2ccc(O)cc2)C1O,187,194,187,61,187_61-11
O=C(CCNC1CCC(c2ccc(O)cc2)C1O)N1CCCCC1,0,2,1,-8.26663,-8.26663,-8.26663,0.0,-8.26663,0.0,12363,O=C(CCNC1CCC(c2ccc(O)cc2)C1O)N1CCCCC1,193,195,193,11,193_11-3
O=C(CNC1CC(c2ccc(O)cc2)C1O)c1ccc2c(c1)OCO2,0,2,1,-8.26552,-8.26552,-8.26552,0.0,-8.26552,0.0,11103,O=C(CNC1CC(c2ccc(O)cc2)C1O)c1ccc2c(c1)OCO2,173,179,173,31,173_31-6
N#CC1CCCN1C(=O)CNC1CCC(c2ccc(O)cc2)C1O,0,5,1,-8.26197,-8.26197,-8.26197,0.0,-8.26197,0.0,11629,N#CC1CCCN1C(=O)CNC1CCC(c2ccc(O)cc2)C1O,181,189,181,45,181_45-5
O=C(NCc1ccc(O)cc1)C1CNCC1c1ccc(O)cc1,0,2,1,-8.25361,-8.25361,-8.25361,0.0,-8.25361,0.0,7772,O=C(NCc1ccc(O)cc1)C1CNCC1c1ccc(O)cc1,121,142,121,28,121_28-4
NC(=O)C1NCC(c2ccc(O)cc2)C1Cc1ccc(O)cc1,0,2,1,-8.25178,-8.25178,-8.25178,0.0,-8.25178,0.0,4865,NC(=O)C1NCC(c2ccc(O)cc2)C1Cc1ccc(O)cc1,76,91,76,1,76_1-4
Oc1ccc(C2C(O)C2NCC=Cc2ccc3c(c2)OCO3)cc1,0,2,1,-8.23775,-8.23775,-8.23775,0.0,-8.23775,0.0,11678,Oc1ccc(C2C(O)C2NCC=Cc2ccc3c(c2)OCO3)cc1,182,220,182,30,182_30-8
Oc1ccc(CCCCN2CC(O)C3c4ccc(O)cc4C3C2)cc1,0,2,1,-8.23676,-8.23676,-8.23676,0.0,-8.23676,0.0,8687,Oc1ccc(CCCCN2CC(O)C3c4ccc(O)cc4C3C2)cc1,135,140,135,47,135_47-6
Oc1ccc2c(c1)CC(CNCCc1ccc3c(c1)OCO3)CC2O,0,2,1,-8.23291,-8.23291,-8.23291,0.0,-8.23291,0.0,9817,Oc1ccc2c(c1)CC(CNCCc1ccc3c(c1)OCO3)CC2O,153,161,153,25,153_25-4
O=C(NCCNCC1CC(c2ccc(O)cc2)CN1)c1ccc(O)cc1,0,4,1,-8.22815,-8.22815,-8.22815,0.0,-8.22815,0.0,8809,O=C(NCCNCC1CC(c2ccc(O)cc2)CN1)c1ccc(O)cc1,137,143,137,41,137_41-12
O=C(NCCCCN1CCC(c2ccc(O)cc2)C1)c1ccc2c(c1)OCCO2,0,2,1,-8.21936,-8.21936,-8.21936,0.0,-8.21936,0.0,12115,O=C(NCCCCN1CCC(c2ccc(O)cc2)C1)c1ccc2c(c1)OCCO2,189,193,189,19,189_19-4
Oc1ccc(C2CCC(NCC(O)CNCc3ccc4c(c3)OCCO4)C2O)cc1,0,2,1,-8.21621,-8.21621,-8.21621,0.0,-8.21621,0.0,12359,Oc1ccc(C2CCC(NCC(O)CNCc3ccc4c(c3)OCCO4)C2O)cc1,193,193,193,7,193_7-8
O=C(Cc1ccc2c(c1)OCCO2)NCCCN1CCC(c2ccc(O)cc2)C1,0,2,1,-8.20532,-8.20532,-8.20532,0.0,-8.20532,0.0,11864,O=C(Cc1ccc2c(c1)OCCO2)NCCCN1CCC(c2ccc(O)cc2)C1,185,199,185,24,185_24-2
