population,source_row,input_smiles,canonical_isomeric_smiles,canonical_formal_charge,docking_score,step,batch_idx,task,model,PPS_best_variant
PPS,13476,NC(=O)c1ccc(NCC2CCN2CC2CNc3ccc(C(N)=O)cc3C2)cc1,NC(=O)c1ccc(NCC2CCN2CC2CNc3ccc(C(N)=O)cc3C2)cc1,0,-10.4394,210,36,PPS_tester_run_2,RNN,210_36-3
PPS,13477,NC(=O)c1ccc(CCN2CCC(CNC(=O)c3ccc(CNc4ccc(C(N)=O)cc4)cc3)C2)cc1,NC(=O)c1ccc(CCN2CCC(CNC(=O)c3ccc(CNc4ccc(C(N)=O)cc4)cc3)C2)cc1,0,-12.3561,210,37,PPS_tester_run_2,RNN,210_37-3
PPS,13478,COc1ccc(C(O)CN2CC(CN3CCC(CNC(O)Cc4ccc(C(N)=O)cc4)C3)C2)cc1,COc1ccc(C(O)CN2CC(CN3CCC(CNC(O)Cc4ccc(C(N)=O)cc4)C3)C2)cc1,0,-10.3441,210,38,PPS_tester_run_2,RNN,210_38-7
PPS,13480,CC1=CN(CC2=CC=C(C(=O)NCc3cccc(C(N)=O)c3)CC2)CCCC1NCc1ccc(C(N)=O)cc1,CC1=CN(CC2=CC=C(C(=O)NCc3cccc(C(N)=O)c3)CC2)CCCC1NCc1ccc(C(N)=O)cc1,0,-9.00796,210,40,PPS_tester_run_2,RNN,210_40-1
PPS,13481,NC(=O)c1ccc(C(O)CNC2CCN(Cc3ccc(C(=O)Nc4ccccc4)cc3)CC2)cc1,NC(=O)c1ccc(C(O)CNC2CCN(Cc3ccc(C(=O)Nc4ccccc4)cc3)CC2)cc1,0,-10.6563,210,41,PPS_tester_run_2,RNN,210_41-1
PPS,13482,NC(=O)c1cccc(NC(=O)c2ccc(CN3CCCC(CN4CCC(CNC(=O)Nc5ccccc5)CC4)C3)cc2)c1,NC(=O)c1cccc(NC(=O)c2ccc(CN3CCCC(CN4CCC(CNC(=O)Nc5ccccc5)CC4)C3)cc2)c1,0,-11.8165,210,42,PPS_tester_run_2,RNN,210_42-6
PPS,13483,NC(=O)c1ccc(CN2CCC(CN3CCC(c4ccc(COc5ccc(C(N)=O)nc5)c(Cl)c4)C3)C2)cc1,NC(=O)c1ccc(CN2CCC(CN3CCC(c4ccc(COc5ccc(C(N)=O)nc5)c(Cl)c4)C3)C2)cc1,0,-11.9872,210,43,PPS_tester_run_2,RNN,210_43-7
PPS,13484,NC(=O)c1ccc(NC(=O)c2ccc(CN3CCCC(CNC(=O)C4CCN(C(=O)c5cc6ccccc6[nH]5)CC4)C3)cc2)cc1,NC(=O)c1ccc(NC(=O)c2ccc(CN3CCCC(CNC(=O)C4CCN(C(=O)c5cc6ccccc6[nH]5)CC4)C3)cc2)cc1,0,-11.7295,210,44,PPS_tester_run_2,RNN,210_44-2
PPS,13485,NC(=O)c1ccc(C(=O)NCC2CCC(NCc3ccc(Oc4ccccc4)cc3)C2)cc1,NC(=O)c1ccc(C(=O)NCC2CCC(NCc3ccc(Oc4ccccc4)cc3)C2)cc1,0,-11.0639,210,45,PPS_tester_run_2,RNN,210_45-1
PPS,13486,NC(=O)c1ccc(CC(N)C2CCN(CC3CCN(Cc4ccc(C(=O)NO)s4)C3)C2)cc1,NC(=O)c1ccc(CC(N)C2CCN(CC3CCN(Cc4ccc(C(=O)NO)s4)C3)C2)cc1,0,-10.5514,210,46,PPS_tester_run_2,RNN,210_46-5
PPS,13487,NC(=O)c1ccc(CN2CCN(Cc3ccc(CC(=O)NCc4ccc(C(=O)Nc5ccccc5)cc4)cc3)CC2)cc1,NC(=O)c1ccc(CN2CCN(Cc3ccc(CC(=O)NCc4ccc(C(=O)Nc5ccccc5)cc4)cc3)CC2)cc1,0,-10.839,210,47,PPS_tester_run_2,RNN,210_47-1
PPS,13488,NC(=O)c1cccc2c1CCN(Cc1ccc(C(=O)NCCC3CCC(NCC(=O)Nc4ccc(C(=O)NO)cc4)C3)cc1)C2,NC(=O)c1cccc2c1CCN(Cc1ccc(C(=O)NCCC3CCC(NCC(=O)Nc4ccc(C(=O)NO)cc4)C3)cc1)C2,0,-12.605,210,48,PPS_tester_run_2,RNN,210_48-2
PPS,13489,O=C(Nc1ccccc1)c1ccc(CN2CCC(NC(=O)c3ccc(C(=O)Nc4ccccc4)cc3)C2)cc1,O=C(Nc1ccccc1)c1ccc(CN2CCC(NC(=O)c3ccc(C(=O)Nc4ccccc4)cc3)C2)cc1,0,-10.5615,210,49,PPS_tester_run_2,RNN,210_49-3
PPS,13490,NC(=O)c1ccc(C(=O)NCCC2CCC(Cc3ccc(C(N)=O)c(C(N)=O)c3)C2)cc1,NC(=O)c1ccc(C(=O)NCCC2CCC(Cc3ccc(C(N)=O)c(C(N)=O)c3)C2)cc1,0,-10.5426,210,50,PPS_tester_run_2,RNN,210_50-3
PPS,13491,NC(=O)c1cccc(NC(=O)c2ccc(CNC(=O)c3ccc(CNC(=O)c4cccc(C(=O)N5CC(F)C(F)C5)c4)s3)cc2)c1,NC(=O)c1cccc(NC(=O)c2ccc(CNC(=O)c3ccc(CNC(=O)c4cccc(C(=O)N5CC(F)C(F)C5)c4)s3)cc2)c1,0,-11.4396,210,51,PPS_tester_run_2,RNN,210_51-2
PPS,13492,NC(=O)c1ccc2c(c1)C(CC1CCCN(CCn3ccc(C(N)=O)c3)C1)CC2,NC(=O)c1ccc2c(c1)C(CC1CCCN(CCn3ccc(C(N)=O)c3)C1)CC2,0,-10.3787,210,52,PPS_tester_run_2,RNN,210_52-2
PPS,13493,NCC1CC(F)CN1C(=O)Cc1ccc(C(=O)N2CCCC(F)C2)cc1,NCC1CC(F)CN1C(=O)Cc1ccc(C(=O)N2CCCC(F)C2)cc1,0,-8.93462,210,53,PPS_tester_run_2,RNN,210_53-8
PPS,13494,NC(=O)c1ccc(Cc2ccc(CN3CCC(CNC(=O)Nc4cccc(C(N)=O)c4)CC3)cc2)cc1,NC(=O)c1ccc(Cc2ccc(CN3CCC(CNC(=O)Nc4cccc(C(N)=O)c4)CC3)cc2)cc1,0,-12.8444,210,54,PPS_tester_run_2,RNN,210_54-1
PPS,13495,O=C(NO)c1ccc(C(=O)NCc2ccc3c(c2)CN(CC2CCN(Cc4ccc(C(=O)Nc5ccccc5)cc4)C2)CC3)cc1,O=C(NO)c1ccc(C(=O)NCc2ccc3c(c2)CN(CC2CCN(Cc4ccc(C(=O)Nc5ccccc5)cc4)C2)CC3)cc1,0,-12.7231,210,55,PPS_tester_run_2,RNN,210_55-5
PPS,13496,NC(=O)c1ccc(C(=O)NC2CCN(Cc3ccc(CNC(=O)Cc4ccc(C(=O)Nc5ccccc5)cc4)cc3)C2)cc1,NC(=O)c1ccc(C(=O)NC2CCN(Cc3ccc(CNC(=O)Cc4ccc(C(=O)Nc5ccccc5)cc4)cc3)C2)cc1,0,-12.828,210,56,PPS_tester_run_2,RNN,210_56-1
PPS,13498,NC(=O)c1ccc(CC(=O)NC2CCN(Cc3ccc(CN4CCC(Cc5ccc(C(F)(F)F)cc5)CC4=O)cc3)C2)cc1,NC(=O)c1ccc(CC(=O)NC2CCN(Cc3ccc(CN4CCC(Cc5ccc(C(F)(F)F)cc5)CC4=O)cc3)C2)cc1,0,-14.1608,210,58,PPS_tester_run_2,RNN,210_58-6
PPS,13499,NC(=O)c1cccc(CC(=O)N2CCN(Cc3ccc(C(=O)Nc4ccc(C(=O)Nc5ccccc5)cc4)cc3)CC2)c1,NC(=O)c1cccc(CC(=O)N2CCN(Cc3ccc(C(=O)Nc4ccc(C(=O)Nc5ccccc5)cc4)cc3)CC2)c1,0,-11.9587,210,59,PPS_tester_run_2,RNN,210_59-1
PPS,13500,NC(=O)c1ccc(CN2CCCC(NC(=O)CNC(=O)c3cc4cc(C(N)=O)ccc4[nH]3)C2)cc1,NC(=O)c1ccc(CN2CCCC(NC(=O)CNC(=O)c3cc4cc(C(N)=O)ccc4[nH]3)C2)cc1,0,-11.1874,210,60,PPS_tester_run_2,RNN,210_60-2
PPS,13501,NC(=O)c1ccc(CCN2CCC(Cc3ccc(C(=O)Nc4cccc(C(N)=O)c4)cc3)C2)cc1,NC(=O)c1ccc(CCN2CCC(Cc3ccc(C(=O)Nc4cccc(C(N)=O)c4)cc3)C2)cc1,0,-11.2099,210,61,PPS_tester_run_2,RNN,205_44-2
PPS,13502,NC(=O)c1cccc(NC(=O)NC2CCN(CCc3ccc(CN4CCc5ccc(C(=O)NCc6ccccc6)cc5C4)cc3)C2)c1,NC(=O)c1cccc(NC(=O)NC2CCN(CCc3ccc(CN4CCc5ccc(C(=O)NCc6ccccc6)cc5C4)cc3)C2)c1,0,-13.5287,210,62,PPS_tester_run_2,RNN,210_62-2
PPS,13503,CN1CCC(c2cccc(NC(=O)Nc3cccc(C(N)=O)c3)c2)C1,CN1CCC(c2cccc(NC(=O)Nc3cccc(C(N)=O)c3)c2)C1,0,-9.60696,210,63,PPS_tester_run_2,RNN,210_63-2
PPS,13505,NC(=O)c1cccc(NC(=O)CN2CCC(CNC(=O)c3ccc(C(=O)Nc4ccccc4F)cc3)C2)c1,NC(=O)c1cccc(NC(=O)CN2CCC(CNC(=O)c3ccc(C(=O)Nc4ccccc4F)cc3)C2)c1,0,-10.5055,211,1,PPS_tester_run_2,RNN,211_1-3
PPS,13506,NC(=O)c1ccc(CN2CCCN(C(=O)CN3CCCC3Cc3cccc(C(N)=O)c3)C2)cc1,NC(=O)c1ccc(CN2CCCN(C(=O)CN3CCCC3Cc3cccc(C(N)=O)c3)C2)cc1,0,-10.8243,211,2,PPS_tester_run_2,RNN,211_2-5
PPS,13507,NC(=O)c1ccc(CNC2CCC(CCc3ccc(CCC(=O)c4cccc(NCc5cccc(C(N)=O)c5)c4)cc3)CC2)cc1,NC(=O)c1ccc(CNC2CCC(CCc3ccc(CCC(=O)c4cccc(NCc5cccc(C(N)=O)c5)c4)cc3)CC2)cc1,0,-12.1437,211,3,PPS_tester_run_2,RNN,211_3-2
PPS,13508,CN(C)Cc1ccc2ccc(C(=O)NCCN3CCC(Cc4ccc(C(N)=O)cc4)CC3)cc2c1,CN(C)Cc1ccc2ccc(C(=O)NCCN3CCC(Cc4ccc(C(N)=O)cc4)CC3)cc2c1,0,-10.6207,211,4,PPS_tester_run_2,RNN,211_4-1
PPS,13509,CN1CN(C(=O)c2cccc(C(N)=O)c2)CC1c1ccc(C(=O)N2CCC(NC(=O)Nc3cccc(C(F)(F)F)c3)C2)cc1,CN1CN(C(=O)c2cccc(C(N)=O)c2)CC1c1ccc(C(=O)N2CCC(NC(=O)Nc3cccc(C(F)(F)F)c3)C2)cc1,0,-10.8833,211,5,PPS_tester_run_2,RNN,211_5-6
PPS,13510,NC(=O)c1ccc(CCN2CCC(CNCc3ccc(C(=O)Nc4cccc(C(N)=O)c4)cc3)C2)cc1,NC(=O)c1ccc(CCN2CCC(CNCc3ccc(C(=O)Nc4cccc(C(N)=O)c4)cc3)C2)cc1,0,-12.3826,211,6,PPS_tester_run_2,RNN,211_6-3
PPS,13511,CCN1CCCN(Cc2ccc(CN3CCC(NC(=O)Cc4ccc(C(=O)NO)cc4)C3)cc2)CC1,CCN1CCCN(Cc2ccc(CN3CCC(NC(=O)Cc4ccc(C(=O)NO)cc4)C3)cc2)CC1,0,-11.0205,211,7,PPS_tester_run_2,RNN,211_7-3
PPS,13512,CC(C1CCN(Cc2ccc3ccc(C(N)=O)cc3c2)C1)N1CCCCC1CNC(=O)c1ccc(C(=O)NCc2ccccc2)cc1,CC(C1CCN(Cc2ccc3ccc(C(N)=O)cc3c2)C1)N1CCCCC1CNC(=O)c1ccc(C(=O)NCc2ccccc2)cc1,0,-11.8363,211,8,PPS_tester_run_2,RNN,211_8-6
PPS,13513,O=C(COc1ccc(Cc2ccc(F)cc2)cc1)NN1CCN(CCc2ccc(C(=O)NO)cc2)CC1,O=C(COc1ccc(Cc2ccc(F)cc2)cc1)NN1CCN(CCc2ccc(C(=O)NO)cc2)CC1,0,-9.56539,211,9,PPS_tester_run_2,RNN,211_9-2
PPS,13514,NC(=O)c1ccc2c(c1)CN(Cc1ccc(CN3CCc4cc(CN5CCC(O)C5)ccc4C3)cc1)CC2,NC(=O)c1ccc2c(c1)CN(Cc1ccc(CN3CCc4cc(CN5CCC(O)C5)ccc4C3)cc1)CC2,0,-10.5488,211,10,PPS_tester_run_2,RNN,211_10-5
PPS,13515,NC(=O)c1cccc(NC(=O)c2ccc(CCC3CC(N)C(C(=O)Nc4ccc(C(=O)Nc5ccccc5)cc4)CC3=O)cc2)c1,NC(=O)c1cccc(NC(=O)c2ccc(CCC3CC(N)C(C(=O)Nc4ccc(C(=O)Nc5ccccc5)cc4)CC3=O)cc2)c1,0,-12.2418,211,11,PPS_tester_run_2,RNN,211_11-4
PPS,13516,NC(=O)c1ccc(CCN2CCN(CC3CCc4cc(C(N)=O)ccc4C3)CC2)cc1,NC(=O)c1ccc(CCN2CCN(CC3CCc4cc(C(N)=O)ccc4C3)CC2)cc1,0,-10.9434,211,12,PPS_tester_run_2,RNN,211_12-2
PPS,13517,NC(=O)c1ccc(NC(=O)CC(=O)CC2Cc3cc4ccc(-c5ccc(O)cc5)cc4cc3C2)cc1,NC(=O)c1ccc(NC(=O)CC(=O)CC2Cc3cc4ccc(-c5ccc(O)cc5)cc4cc3C2)cc1,0,-8.82291,211,13,PPS_tester_run_2,RNN,211_13-1
PPS,13518,NC(=O)c1ccc(CN2CCC(C(=O)NC3Cc4ccc(C(N)=O)cc4C3)C2)cc1,NC(=O)c1ccc(CN2CCC(C(=O)NC3Cc4ccc(C(N)=O)cc4C3)C2)cc1,0,-11.8471,211,14,PPS_tester_run_2,RNN,211_14-5
PPS,13519,CC(=O)C1CN(Cc2ccc3cc(C(N)=O)ccc3c2)CC1CNCc1ccc(OCc2cccc(C(N)=O)c2)cc1,CC(=O)C1CN(Cc2ccc3cc(C(N)=O)ccc3c2)CC1CNCc1ccc(OCc2cccc(C(N)=O)c2)cc1,0,-11.7983,211,15,PPS_tester_run_2,RNN,211_15-7
PPS,13520,NC(=O)c1cccc(NC(=O)c2cccc(CN3CCC(CNC(=O)Nc4ccccc4)CC3)c2)c1,NC(=O)c1cccc(NC(=O)c2cccc(CN3CCC(CNC(=O)Nc4ccccc4)CC3)c2)c1,0,-12.5381,211,16,PPS_tester_run_2,RNN,211_16-1
PPS,13521,O=C(NCc1cccc(C(F)(F)F)c1)c1ccc(C(=O)NCc2ccc(CN3CCC(NC(O)=NCc4ccccc4)C3)o2)cc1,O=C(NCc1cccc(C(F)(F)F)c1)c1ccc(C(=O)NCc2ccc(CN3CCC(NC(O)=NCc4ccccc4)C3)o2)cc1,0,-13.9337,211,17,PPS_tester_run_2,RNN,211_17-2
PPS,13523,NC(=O)c1ccc(CCN2CCC(NC(=O)c3ccc(CCc4ccc(CN5CCNC5C(N)=O)cc4)cc3)C2)cc1,NC(=O)c1ccc(CCN2CCC(NC(=O)c3ccc(CCc4ccc(CN5CCNC5C(N)=O)cc4)cc3)C2)cc1,0,-12.94,211,19,PPS_tester_run_2,RNN,211_19-5
PPS,13524,NCc1ccc(CN2CCC(CNC(=O)c3ccc(C(=O)N4CCC(NC(=O)Nc5ccccc5)C4)cc3)C2)cc1,NCc1ccc(CN2CCC(CNC(=O)c3ccc(C(=O)N4CCC(NC(=O)Nc5ccccc5)C4)cc3)C2)cc1,0,-11.8251,211,20,PPS_tester_run_2,RNN,211_20-8
PPS,13525,COc1cccc(NC(=O)NCCC2CCN(Cc3ccc(C(=O)Nc4ccccc4)cc3)C2)c1,COc1cccc(NC(=O)NCCC2CCN(Cc3ccc(C(=O)Nc4ccccc4)cc3)C2)c1,0,-11.6307,211,21,PPS_tester_run_2,RNN,211_21-2
PPS,13526,NC(=O)c1ccc(CNCC2CCN(Cc3cccc(C(N)=O)c3)C2)cc1,NC(=O)c1ccc(CNCC2CCN(Cc3cccc(C(N)=O)c3)C2)cc1,0,-10.6585,211,22,PPS_tester_run_2,RNN,211_22-2
PPS,13527,NC(=O)c1cccc(NC(=O)C2CN(Cc3ccc(CN4CCC(C(F)(F)F)C4)cc3)CCN2)c1,NC(=O)c1cccc(NC(=O)C2CN(Cc3ccc(CN4CCC(C(F)(F)F)C4)cc3)CCN2)c1,0,-10.8109,211,23,PPS_tester_run_2,RNN,211_23-3
PPS,13528,COc1ccc(NC(=O)NC2CCN(Cc3ccc(CNC(N)=O)c(COc4cccc(C(N)=O)c4)c3)C2)cc1,COc1ccc(NC(=O)NC2CCN(Cc3ccc(CNC(N)=O)c(COc4cccc(C(N)=O)c4)c3)C2)cc1,0,-11.8061,211,24,PPS_tester_run_2,RNN,211_24-2
PPS,13529,O=C(Cc1ccc(C(=O)NO)cc1)NC1CCN(Cc2cccc(COc3ccc(C(=O)N4CCCC(F)C4)cc3)c2)C1,O=C(Cc1ccc(C(=O)NO)cc1)NC1CCN(Cc2cccc(COc3ccc(C(=O)N4CCCC(F)C4)cc3)c2)C1,0,-13.367,211,25,PPS_tester_run_2,RNN,211_25-6
PPS,13530,NC(=O)c1ccc(CCN2CCC(COc3ccc(C(N)=O)cc3)C2)cc1,NC(=O)c1ccc(CCN2CCC(COc3ccc(C(N)=O)cc3)C2)cc1,0,-10.9375,211,26,PPS_tester_run_2,RNN,211_26-1
PPS,13531,COc1cccc(CNC(=O)c2ccc(CNC(=O)c3cccc(C(=O)N4CCC(Cc5ccc(C(N)=O)cc5)CC4)c3)cc2)c1,COc1cccc(CNC(=O)c2ccc(CNC(=O)c3cccc(C(=O)N4CCC(Cc5ccc(C(N)=O)cc5)CC4)c3)cc2)c1,0,-11.8616,211,27,PPS_tester_run_2,RNN,211_27-1
PPS,13532,Cc1ccccc1NC(=O)NC1CCN(Cc2ccc(CNC(=O)c3ccc(C(=O)Nc4ccccc4)cc3)cc2)C1,Cc1ccccc1NC(=O)NC1CCN(Cc2ccc(CNC(=O)c3ccc(C(=O)Nc4ccccc4)cc3)cc2)C1,0,-11.9597,211,28,PPS_tester_run_2,RNN,211_28-4
PPS,13533,NC(=O)c1ccc2[nH]c(NC(=O)NCC3CNN(Cc4ccccc4F)C3)cc2c1,NC(=O)c1ccc2[nH]c(NC(=O)NCC3CNN(Cc4ccccc4F)C3)cc2c1,0,-8.81707,211,29,PPS_tester_run_2,RNN,211_29-3
PPS,13534,CC1CN(Cc2ccc(C(N)=O)cc2)CC1COc1ccc(CN2CCC(NC(=O)Nc3ccc(C(N)=O)cc3)C2)cc1,CC1CN(Cc2ccc(C(N)=O)cc2)CC1COc1ccc(CN2CCC(NC(=O)Nc3ccc(C(N)=O)cc3)C2)cc1,0,-12.4996,211,30,PPS_tester_run_2,RNN,211_30-8
PPS,13535,CN1CCC(C(=O)N2CCN(Cc3ccc(CC4CCN(CCN5CCc6cc(C(N)=O)ccc6C5)C4)cc3)CC2)CC1,CN1CCC(C(=O)N2CCN(Cc3ccc(CC4CCN(CCN5CCc6cc(C(N)=O)ccc6C5)C4)cc3)CC2)CC1,0,-11.5168,211,31,PPS_tester_run_2,RNN,211_31-4
PPS,13536,CC(CC1CCC(NC(=O)c2ccc(C(N)=O)cc2)C1)C(=O)N1CCC(CNC(=O)c2cccc(C(F)(F)F)c2)C1,CC(CC1CCC(NC(=O)c2ccc(C(N)=O)cc2)C1)C(=O)N1CCC(CNC(=O)c2cccc(C(F)(F)F)c2)C1,0,-11.6464,211,32,PPS_tester_run_2,RNN,211_32-1
PPS,13537,NC(=O)c1ccc(Cc2ccc(CN3CCC(NC(=O)C4CCC4c4ccc(C(N)=O)cc4)C3)cc2)cc1,NC(=O)c1ccc(Cc2ccc(CN3CCC(NC(=O)C4CCC4c4ccc(C(N)=O)cc4)C3)cc2)cc1,0,-11.9908,211,33,PPS_tester_run_2,RNN,211_33-8
PPS,13538,NC(=O)c1ccc(OCC2CC(CCc3cccc(C(N)=O)c3)CCN2)cc1,NC(=O)c1ccc(OCC2CC(CCc3cccc(C(N)=O)c3)CCN2)cc1,0,-10.6817,211,34,PPS_tester_run_2,RNN,132_38-2
PPS,13539,O=C(NO)c1ccc(CCc2cccc(CN3CCCCC(CN4CCCC(O)C4)C3)n2)c(F)c1,O=C(NO)c1ccc(CCc2cccc(CN3CCCCC(CN4CCCC(O)C4)C3)n2)c(F)c1,0,-10.4672,211,35,PPS_tester_run_2,RNN,211_35-6
PPS,13540,NC(=O)c1ccc(C(=O)N2CCC(CCN3CCC(c4ccc(CC5CC5)c(F)c4)C3)CC2)cc1,NC(=O)c1ccc(C(=O)N2CCC(CCN3CCC(c4ccc(CC5CC5)c(F)c4)C3)CC2)cc1,0,-8.88991,211,36,PPS_tester_run_2,RNN,211_36-1
PPS,13541,NC(=O)c1cccc(NC(=O)NC2CCN(Cc3ccc(Cc4ccc(C(=O)Nc5ccccc5)cc4)cc3)C2)c1,NC(=O)c1cccc(NC(=O)NC2CCN(Cc3ccc(Cc4ccc(C(=O)Nc5ccccc5)cc4)cc3)C2)c1,0,-11.3996,211,37,PPS_tester_run_2,RNN,211_37-3
PPS,13543,O=C(Nc1cccnc1)c1ccc(CC2CCN(Cc3ccc(CN4CCN(C(=O)Nc5ccccc5)CC4)cc3)C2)cc1,O=C(Nc1cccnc1)c1ccc(CC2CCN(Cc3ccc(CN4CCN(C(=O)Nc5ccccc5)CC4)cc3)C2)cc1,0,-11.4208,211,39,PPS_tester_run_2,RNN,211_39-1
PPS,13544,COc1ccc(NC(=O)c2ccc(C(=O)N3CCC(CCC(N)=O)CC3)cc2)cc1C(N)=O,COc1ccc(NC(=O)c2ccc(C(=O)N3CCC(CCC(N)=O)CC3)cc2)cc1C(N)=O,0,-10.177,211,40,PPS_tester_run_2,RNN,211_40-1
PPS,13545,NC(=O)c1ccc(CCCCN2CCCC(Cc3ccc(C(N)=O)cc3)C2)cc1,NC(=O)c1ccc(CCCCN2CCCC(Cc3ccc(C(N)=O)cc3)C2)cc1,0,-11.3663,211,41,PPS_tester_run_2,RNN,211_41-2
PPS,13546,NC(=O)c1ccc(C(=O)NCC2CCN(Cc3ccc(CN4CCC(NC(=O)Nc5ccc(C(F)(F)F)cc5)C4)cc3)C2)cc1,NC(=O)c1ccc(C(=O)NCC2CCN(Cc3ccc(CN4CCC(NC(=O)Nc5ccc(C(F)(F)F)cc5)C4)cc3)C2)cc1,0,-12.6137,211,42,PPS_tester_run_2,RNN,211_42-1
PPS,13547,NC(=O)c1cccc2ccc(C(=O)NCc3cc4cc(CN5CCC(NC(=O)Nc6ccccc6)C5)ccc4[nH]3)nc12,NC(=O)c1cccc2ccc(C(=O)NCc3cc4cc(CN5CCC(NC(=O)Nc6ccccc6)C5)ccc4[nH]3)nc12,0,-12.0063,211,43,PPS_tester_run_2,RNN,211_43-1
PPS,13549,NC(=O)c1ccc(CNCC2CCC(CC(O)c3ccccc3)C2)cc1,NC(=O)c1ccc(CNCC2CCC(CC(O)c3ccccc3)C2)cc1,0,-10.691,211,45,PPS_tester_run_2,RNN,211_45-1
PPS,13550,NC(=O)c1ccc(CNC2CCCN(Cc3ccc(CCCCc4cccc(C(N)=O)c4)cc3)CC2)cc1,NC(=O)c1ccc(CNC2CCCN(Cc3ccc(CCCCc4cccc(C(N)=O)c4)cc3)CC2)cc1,0,-12.385,211,46,PPS_tester_run_2,RNN,211_46-1
PPS,13551,NC(=O)c1ccc(Cc2ccc(CN3CCC(NC(=O)Nc4cccc(C(N)=O)c4)C3)cc2)cc1,NC(=O)c1ccc(Cc2ccc(CN3CCC(NC(=O)Nc4cccc(C(N)=O)c4)C3)cc2)cc1,0,-12.6222,211,47,PPS_tester_run_2,RNN,211_47-3
PPS,13552,NC(=O)c1cccc(NC(=O)c2ccc(Cc3ccc(C(=O)NCCN4CCCC(N)C4)cc3F)cc2)c1,NC(=O)c1cccc(NC(=O)c2ccc(Cc3ccc(C(=O)NCCN4CCCC(N)C4)cc3F)cc2)c1,0,-8.79937,211,48,PPS_tester_run_2,RNN,211_48-6
PPS,13553,NC(=O)c1cccc(CCC2CCN(Cc3cccc(C(=O)Nc4cccc5ccccc45)c3)C2)c1,NC(=O)c1cccc(CCC2CCN(Cc3cccc(C(=O)Nc4cccc5ccccc45)c3)C2)c1,0,-10.9576,211,49,PPS_tester_run_2,RNN,211_49-3
PPS,13554,NC(=O)c1ccc(C(=O)NCc2ccc(CN3CCC(CNC(=O)c4cccc(C(N)=O)c4)C3)cc2)cc1,NC(=O)c1ccc(C(=O)NCc2ccc(CN3CCC(CNC(=O)c4cccc(C(N)=O)c4)C3)cc2)cc1,0,-13.5033,211,50,PPS_tester_run_2,RNN,211_50-3
PPS,13555,NC(=O)c1ccc(CC(=O)c2ccc(CN3CCC(NC(=O)Nc4cccc(C(N)=O)c4)C3)cc2)cc1,NC(=O)c1ccc(CC(=O)c2ccc(CN3CCC(NC(=O)Nc4cccc(C(N)=O)c4)C3)cc2)cc1,0,-12.4218,211,51,PPS_tester_run_2,RNN,211_51-3
PPS,13556,O=C(Nc1cccnc1)NC1CCN(Cc2ccc(CCCN3CCC(NC(=O)C4CCCC4)C3)cc2)C1,O=C(Nc1cccnc1)NC1CCN(Cc2ccc(CCCN3CCC(NC(=O)C4CCCC4)C3)cc2)C1,0,-12.0951,211,52,PPS_tester_run_2,RNN,211_52-2
PPS,13558,NC(=O)c1ccc(CN2CCCC(CN3CCC(Cc4ccc(C(=O)Nc5ccccc5)cc4)C3)C2)cc1,NC(=O)c1ccc(CN2CCCC(CN3CCC(Cc4ccc(C(=O)Nc5ccccc5)cc4)C3)C2)cc1,0,-8.36156,211,54,PPS_tester_run_2,RNN,211_54-1
PPS,13559,NC(=O)c1ccc(C(=O)NC2CCN(CCc3ccc(C(=O)NCc4cccc(C(N)=O)c4)cc3)C2)cc1,NC(=O)c1ccc(C(=O)NC2CCN(CCc3ccc(C(=O)NCc4cccc(C(N)=O)c4)cc3)C2)cc1,0,-12.7939,211,55,PPS_tester_run_2,RNN,211_55-2
PPS,13560,NC(=O)c1cccc(CC(=O)N2CCN(Cc3ccc(CCNc4cccc(C(=O)Nc5cccc6cc(C(N)=O)ccc56)c4)cc3)CC2)c1,NC(=O)c1cccc(CC(=O)N2CCN(Cc3ccc(CCNc4cccc(C(=O)Nc5cccc6cc(C(N)=O)ccc56)c4)cc3)CC2)c1,0,-14.0131,211,56,PPS_tester_run_2,RNN,211_56-1
PPS,13561,CC(=O)c1cccc(NC(=O)NC2CCN(Cc3ccc(CCN4CCC(CCc5ccc(C(N)=O)cc5)C4)cc3)C2)c1,CC(=O)c1cccc(NC(=O)NC2CCN(Cc3ccc(CCN4CCC(CCc5ccc(C(N)=O)cc5)C4)cc3)C2)c1,0,-13.3573,211,57,PPS_tester_run_2,RNN,211_57-7
PPS,13562,NC(=O)c1ccc(OCc2cccc(CN3CCC(CNC(=O)Nc4ccccc4)C3)c2)cc1,NC(=O)c1ccc(OCc2cccc(CN3CCC(CNC(=O)Nc4ccccc4)C3)c2)cc1,0,-11.7461,211,58,PPS_tester_run_2,RNN,211_58-4
PPS,13564,NCc1cccc(NC(=O)c2ccc(CN3CCCC(C(N)=O)C3)cc2)c1,NCc1cccc(NC(=O)c2ccc(CN3CCCC(C(N)=O)C3)cc2)c1,0,-9.634,211,60,PPS_tester_run_2,RNN,211_60-3
PPS,13565,NC(=O)c1ccc(CNC(=O)c2ccc(CNC(CC3CCC(F)C3)C(=O)Nc3ccccc3)cc2)cc1,NC(=O)c1ccc(CNC(=O)c2ccc(CNC(CC3CCC(F)C3)C(=O)Nc3ccccc3)cc2)cc1,0,-9.42521,211,61,PPS_tester_run_2,RNN,211_61-6
